Algorithm,InputSize,Time
AVL_find_min,2048,0.00000
AVL_find_min,4096,0.00000
AVL_find_min,8192,0.00000
AVL_find_min,16384,0.00000
AVL_find_min,32768,0.00000
AVL_find_min,65536,0.00000
AVL_find_min,131072,0.00000
AVL_find_min,262144,0.00000
AVL_find_min,524288,0.00000
